Ride,Date/Time,Wait Time
Montanha-russa Dum Dum,2024-03-04 16:50:06,10
Montanha-russa Dum Dum,2024-03-04 16:55:04,10
Montanha-russa Dum Dum,2024-03-04 17:00:06,10
Montanha-russa Dum Dum,2024-03-04 17:05:06,10
Montanha-russa Dum Dum,2024-03-04 17:10:06,10
Montanha-russa Dum Dum,2024-03-04 17:15:06,10
Montanha-russa Dum Dum,2024-03-04 17:20:05,10
Montanha-russa Dum Dum,2024-03-04 17:25:06,10
Montanha-russa Dum Dum,2024-03-04 17:30:06,10
Montanha-russa Dum Dum,2024-03-04 17:35:06,10
Montanha-russa Dum Dum,2024-03-04 17:40:06,5
Montanha-russa Dum Dum,2024-03-04 17:45:05,5
Montanha-russa Dum Dum,2024-03-04 17:50:05,5
Montanha-russa Dum Dum,2024-03-04 17:55:06,5
Montanha-russa Dum Dum,2024-03-04 18:00:05,5
Montanha-russa Dum Dum,2024-03-04 18:05:06,5
Montanha-russa Dum Dum,2024-03-04 18:10:06,5
Montanha-russa Dum Dum,2024-03-04 18:15:06,5
Montanha-russa Dum Dum,2024-03-04 18:20:04,5
Montanha-russa Dum Dum,2024-03-04 18:25:05,5
Montanha-russa Dum Dum,2024-03-04 18:30:06,5
Montanha-russa Dum Dum,2024-03-04 18:35:05,5
Montanha-russa Dum Dum,2024-03-04 18:40:06,5
Montanha-russa Dum Dum,2024-03-04 18:45:03,5
Montanha-russa Dum Dum,2024-03-04 18:50:04,5
Montanha-russa Dum Dum,2024-03-04 18:55:04,5
Montanha-russa Dum Dum,2024-03-04 19:00:06,5
Montanha-russa Dum Dum,2024-03-04 19:05:05,5
Montanha-russa Dum Dum,2024-03-05 09:30:06,15
Montanha-russa Dum Dum,2024-03-05 09:35:04,15
Montanha-russa Dum Dum,2024-03-05 09:40:06,15
Montanha-russa Dum Dum,2024-03-05 09:45:07,15
Montanha-russa Dum Dum,2024-03-05 09:50:05,15
Montanha-russa Dum Dum,2024-03-05 09:55:05,15
Montanha-russa Dum Dum,2024-03-05 10:00:06,15
Montanha-russa Dum Dum,2024-03-05 10:05:05,15
Montanha-russa Dum Dum,2024-03-05 10:10:05,15
Montanha-russa Dum Dum,2024-03-05 10:15:04,15
Montanha-russa Dum Dum,2024-03-05 10:20:05,15
Montanha-russa Dum Dum,2024-03-05 10:25:07,15
Montanha-russa Dum Dum,2024-03-05 10:30:06,15
Montanha-russa Dum Dum,2024-03-05 10:35:05,5
Montanha-russa Dum Dum,2024-03-05 10:40:06,5
Montanha-russa Dum Dum,2024-03-05 10:45:05,5
Montanha-russa Dum Dum,2024-03-05 10:50:05,5
Montanha-russa Dum Dum,2024-03-05 10:55:04,5
Montanha-russa Dum Dum,2024-03-05 11:00:05,5
Montanha-russa Dum Dum,2024-03-05 11:05:05,5
Montanha-russa Dum Dum,2024-03-05 11:10:06,5
Montanha-russa Dum Dum,2024-03-05 11:15:05,5
Montanha-russa Dum Dum,2024-03-05 11:20:04,5
Montanha-russa Dum Dum,2024-03-05 11:25:04,5
Montanha-russa Dum Dum,2024-03-05 11:30:06,5
Montanha-russa Dum Dum,2024-03-05 11:35:05,5
Montanha-russa Dum Dum,2024-03-05 11:40:05,10
Montanha-russa Dum Dum,2024-03-05 11:45:05,10
Montanha-russa Dum Dum,2024-03-05 11:50:06,10
Montanha-russa Dum Dum,2024-03-05 11:55:06,10
Montanha-russa Dum Dum,2024-03-05 12:00:04,10
Montanha-russa Dum Dum,2024-03-05 12:05:05,10
Montanha-russa Dum Dum,2024-03-05 12:10:05,5
Montanha-russa Dum Dum,2024-03-05 12:15:05,5
Montanha-russa Dum Dum,2024-03-05 12:20:04,5
Montanha-russa Dum Dum,2024-03-05 12:25:06,5
Montanha-russa Dum Dum,2024-03-05 12:30:05,5
