Ride,Date/Time,Wait Time
Big Tower,2023-05-11 11:05:04,10
Big Tower,2023-05-11 11:10:04,10
Big Tower,2023-05-11 11:20:04,50
Big Tower,2023-05-11 11:25:04,50
Big Tower,2023-05-11 11:30:04,50
Big Tower,2023-05-11 11:35:04,50
Big Tower,2023-05-11 11:40:04,50
Big Tower,2023-05-11 11:45:04,50
Big Tower,2023-05-11 11:50:03,80
Big Tower,2023-05-11 11:55:04,80
Big Tower,2023-05-11 12:00:04,80
Big Tower,2023-05-11 12:05:04,80
Big Tower,2023-05-11 12:10:04,80
Big Tower,2023-05-11 12:15:04,80
Big Tower,2023-05-11 12:20:04,80
Big Tower,2023-05-11 12:25:03,80
Big Tower,2023-05-11 12:30:04,80
Big Tower,2023-05-11 12:35:04,80
Big Tower,2023-05-11 12:40:04,80
Big Tower,2023-05-11 12:45:04,60
Big Tower,2023-05-11 12:50:03,60
Big Tower,2023-05-11 12:55:04,60
Big Tower,2023-05-11 13:00:04,60
Big Tower,2023-05-11 13:05:04,60
Big Tower,2023-05-11 13:10:04,60
Big Tower,2023-05-11 13:15:04,80
Big Tower,2023-05-11 13:20:04,80
Big Tower,2023-05-11 13:25:04,80
Big Tower,2023-05-11 13:30:04,80
Big Tower,2023-05-11 13:35:04,80
Big Tower,2023-05-11 13:40:04,50
Big Tower,2023-05-11 13:45:04,50
Big Tower,2023-05-11 13:50:04,50
Big Tower,2023-05-11 13:55:03,50
Big Tower,2023-05-11 14:00:04,50
Big Tower,2023-05-11 14:05:04,40
Big Tower,2023-05-11 14:10:04,40
Big Tower,2023-05-11 14:15:04,40
Big Tower,2023-05-11 14:20:04,40
Big Tower,2023-05-11 14:25:04,40
Big Tower,2023-05-11 14:30:04,20
Big Tower,2023-05-11 14:35:04,20
Big Tower,2023-05-11 14:40:03,20
Big Tower,2023-05-11 14:45:03,20
Big Tower,2023-05-11 14:50:04,20
Big Tower,2023-05-11 14:55:03,20
Big Tower,2023-05-11 15:00:04,20
Big Tower,2023-05-11 15:05:04,20
Big Tower,2023-05-11 15:10:04,20
Big Tower,2023-05-11 15:15:04,20
Big Tower,2023-05-11 15:20:05,20
Big Tower,2023-05-11 15:25:04,20
Big Tower,2023-05-11 15:30:04,20
Big Tower,2023-05-11 15:35:04,20
Big Tower,2023-05-11 15:40:04,20
Big Tower,2023-05-11 15:45:04,10
Big Tower,2023-05-11 15:50:04,10
Big Tower,2023-05-11 15:55:04,10
Big Tower,2023-05-11 16:00:04,5
Big Tower,2023-05-11 16:05:04,5
Big Tower,2023-05-11 16:10:04,5
Big Tower,2023-05-11 16:15:04,5
Big Tower,2023-05-11 16:20:04,5
Big Tower,2023-05-11 16:25:04,5
Big Tower,2023-05-11 16:30:04,5
Big Tower,2023-05-11 16:35:04,30
Big Tower,2023-05-11 16:40:05,30
Big Tower,2023-05-11 16:45:04,30
Big Tower,2023-05-11 16:50:04,30
Big Tower,2023-05-11 16:55:04,30
Big Tower,2023-05-11 17:00:04,30
Big Tower,2023-05-11 17:05:04,15
Big Tower,2023-05-11 17:10:04,15
Big Tower,2023-05-11 17:15:05,15
Big Tower,2023-05-11 17:20:04,15
Big Tower,2023-05-11 17:25:04,15
Big Tower,2023-05-11 17:30:04,15
Big Tower,2023-05-11 17:35:04,20
Big Tower,2023-05-11 17:40:04,20
Big Tower,2023-05-11 17:45:04,20
Big Tower,2023-05-11 17:50:04,20
Big Tower,2023-05-11 17:55:04,20
Big Tower,2023-05-11 18:00:04,20
Big Tower,2023-05-12 10:30:04,15
Big Tower,2023-05-12 10:35:04,15
Big Tower,2023-05-12 10:40:04,15
Big Tower,2023-05-12 10:45:04,15
Big Tower,2023-05-12 10:50:04,15
Big Tower,2023-05-12 10:55:04,15
Big Tower,2023-05-12 11:00:04,15
Big Tower,2023-05-12 11:05:04,15
Big Tower,2023-05-12 11:10:04,20
Big Tower,2023-05-12 11:15:04,20
Big Tower,2023-05-12 11:20:05,20
Big Tower,2023-05-12 11:25:04,20
Big Tower,2023-05-12 11:30:04,20
Big Tower,2023-05-12 11:35:04,20
Big Tower,2023-05-12 11:40:04,50
Big Tower,2023-05-12 11:45:04,50
Big Tower,2023-05-12 11:50:04,50
Big Tower,2023-05-12 11:55:04,50
Big Tower,2023-05-12 12:00:04,40
Big Tower,2023-05-12 12:05:04,40
Big Tower,2023-05-12 12:10:04,40
Big Tower,2023-05-12 12:15:04,40
Big Tower,2023-05-12 12:20:04,40
Big Tower,2023-05-12 12:25:04,40
Big Tower,2023-05-12 12:30:04,40
Big Tower,2023-05-12 12:35:04,40
Big Tower,2023-05-12 12:40:04,40
Big Tower,2023-05-12 12:45:04,40
Big Tower,2023-05-12 12:50:04,40
Big Tower,2023-05-12 12:55:04,40
Big Tower,2023-05-12 13:00:04,40
Big Tower,2023-05-12 13:05:04,40
