Ride,Date/Time,Wait Time
Baby Elefante,2023-09-08 14:50:05,90
Baby Elefante,2023-09-08 14:55:04,90
Baby Elefante,2023-09-08 15:00:05,90
Baby Elefante,2023-09-08 15:05:05,90
Baby Elefante,2023-09-08 15:10:05,50
Baby Elefante,2023-09-08 15:15:06,50
Baby Elefante,2023-09-08 15:20:05,50
Baby Elefante,2023-09-08 15:25:04,50
Baby Elefante,2023-09-08 15:30:05,50
Baby Elefante,2023-09-08 15:35:04,30
Baby Elefante,2023-09-08 15:40:05,30
Baby Elefante,2023-09-08 15:45:06,30
Baby Elefante,2023-09-08 15:50:05,30
Baby Elefante,2023-09-08 15:55:04,30
Baby Elefante,2023-09-08 16:00:06,30
Baby Elefante,2023-09-08 16:05:05,30
Baby Elefante,2023-09-08 16:10:07,30
Baby Elefante,2023-09-08 16:15:06,30
Baby Elefante,2023-09-08 16:20:05,40
Baby Elefante,2023-09-08 16:25:04,40
Baby Elefante,2023-09-08 16:30:05,40
Baby Elefante,2023-09-08 16:35:04,40
Baby Elefante,2023-09-08 16:40:04,100
Baby Elefante,2023-09-08 16:45:05,100
Baby Elefante,2023-09-08 16:50:05,100
Baby Elefante,2023-09-08 16:55:06,100
Baby Elefante,2023-09-08 17:00:08,100
Baby Elefante,2023-09-08 17:05:06,100
Baby Elefante,2023-09-08 17:10:06,50
Baby Elefante,2023-09-08 17:15:05,50
Baby Elefante,2023-09-08 17:20:06,50
Baby Elefante,2023-09-08 17:25:06,50
Baby Elefante,2023-09-08 17:30:05,50
Baby Elefante,2023-09-08 17:35:05,50
Baby Elefante,2023-09-08 17:40:05,90
Baby Elefante,2023-09-08 17:45:04,90
Baby Elefante,2023-09-08 17:50:05,90
Baby Elefante,2023-09-08 17:55:05,90
Baby Elefante,2023-09-08 18:00:05,90
Baby Elefante,2023-09-08 18:05:03,90
Baby Elefante,2023-09-08 18:10:04,90
Baby Elefante,2023-09-09 10:35:05,60
Baby Elefante,2023-09-09 10:40:04,60
Baby Elefante,2023-09-09 10:45:04,60
Baby Elefante,2023-09-09 10:50:05,60
Baby Elefante,2023-09-09 10:55:05,60
Baby Elefante,2023-09-09 11:00:06,60
Baby Elefante,2023-09-09 11:05:05,40
Baby Elefante,2023-09-09 11:10:06,40
Baby Elefante,2023-09-09 11:15:06,40
Baby Elefante,2023-09-09 11:20:05,40
Baby Elefante,2023-09-09 11:25:05,40
Baby Elefante,2023-09-09 11:30:04,40
Baby Elefante,2023-09-09 11:35:05,40
